# Weekly cases of chicken pox in Ontario; Canada; 1924-89,,,,
# Missing data for 1970,,,,
# Note: the weekly chickenpox cases were not reported - to Statistics Canada - between 1959-1986.  Weekly chickenpox cases for Ontario were obtained from spreadsheets held by the Ontario Ministry of Health.,,,,
# When using this dataset please acknowledge the valuable help given by: Richard Trudeau (Chief of Health Statistics; Statistics Canada) who gave us access to data held by Statistics Canada; Glen Gagnon (Reference Librarian) for assistance in finding data at Statistics Canada; and Angie Fazzone who helped by finding data in the Ontario Ministry of Health archives.,,,,
year,month,day,numdate,cases
1925,6,20,1925.468493,159
1925,6,27,1925.487671,42
1925,7,4,1925.506849,95
1925,7,11,1925.526027,89
1925,7,18,1925.545205,89
1925,7,25,1925.564384,57
1925,8,1,1925.583562,53
1925,8,8,1925.60274,23
1925,8,15,1925.621918,29
1925,8,22,1925.641096,7
1925,8,29,1925.660274,21
1925,9,5,1925.679452,28
1925,9,12,1925.69863,19
1925,9,19,1925.717808,10
1925,9,26,1925.736986,31
1925,10,3,1925.756164,38
1925,10,10,1925.775342,62
1925,10,17,1925.794521,52
1925,10,24,1925.813699,26
1925,10,31,1925.832877,282
1925,11,7,1925.852055,40
1925,11,14,1925.871233,172
1925,11,21,1925.890411,337
1925,11,28,1925.909589,310
1925,12,5,1925.928767,101
1925,12,12,1925.947945,306
1925,12,19,1925.967123,70
1925,12,26,1925.986301,120
1926,1,2,1926.005479,117
1926,1,9,1926.024658,98
1926,1,16,1926.043836,239
1926,1,23,1926.063014,267
1926,1,30,1926.082192,289
1926,2,6,1926.10137,153
1926,2,13,1926.120548,142
1926,2,20,1926.139726,158
1926,2,27,1926.158904,332
1926,3,6,1926.178082,63
1926,3,13,1926.19726,172
1926,3,20,1926.216438,173
1926,3,27,1926.235616,232
1926,4,3,1926.254795,87
1926,4,10,1926.273973,52
1926,4,17,1926.293151,140
1926,4,24,1926.312329,116
1926,5,1,1926.331507,72
1926,5,8,1926.350685,119
1926,5,15,1926.369863,48
1926,5,22,1926.389041,82
1926,5,29,1926.408219,92
1926,6,5,1926.427397,106
1926,6,12,1926.446575,167
1926,6,19,1926.465753,115
1926,6,26,1926.484932,66
1926,7,3,1926.50411,167
1926,7,10,1926.523288,109
1926,7,17,1926.542466,75
1926,7,24,1926.561644,70
1926,7,31,1926.580822,82
1926,8,7,1926.6,58
1926,8,14,1926.619178,39
1926,8,21,1926.638356,16
1926,8,28,1926.657534,23
1926,9,4,1926.676712,4
1926,9,11,1926.69589,25
1926,9,18,1926.715068,24
1926,9,25,1926.734247,70
1926,10,2,1926.753425,37
1926,10,9,1926.772603,53
1926,10,16,1926.791781,119
1926,10,23,1926.810959,137
1926,10,30,1926.830137,198
1926,11,6,1926.849315,228
1926,11,13,1926.868493,281
1926,11,20,1926.887671,364
1926,11,27,1926.906849,654
1926,12,4,1926.926027,227
1926,12,11,1926.945205,453
1926,12,18,1926.964384,300
1926,12,25,1926.983562,267
1927,1,1,1927.00274,142
1927,1,8,1927.021918,169
1927,1,15,1927.041096,286
1927,1,22,1927.060274,285
1927,1,29,1927.079452,391
1927,2,5,1927.09863,167
1927,2,12,1927.117808,108
1927,2,19,1927.136986,180
1927,2,26,1927.156164,186
1927,3,5,1927.175342,170
1927,3,12,1927.194521,139
1927,3,19,1927.213699,124
1927,3,26,1927.232877,135
1927,4,2,1927.252055,135
1927,4,9,1927.271233,68
1927,4,16,1927.290411,136
1927,4,23,1927.309589,140
1927,4,30,1927.328767,144
1927,5,7,1927.347945,178
1927,5,14,1927.367123,110
1927,5,21,1927.386301,195
1927,5,28,1927.405479,136
1927,6,4,1927.424658,192
1927,6,11,1927.443836,197
1927,6,18,1927.463014,271
1927,6,25,1927.482192,191
1927,7,2,1927.50137,90
1927,7,9,1927.520548,176
1927,7,16,1927.539726,90
1927,7,23,1927.558904,113
1927,7,30,1927.578082,81
1927,8,6,1927.59726,64
1927,8,13,1927.616438,35
1927,8,20,1927.635616,41
1927,8,27,1927.654795,29
1927,9,3,1927.673973,25
1927,9,10,1927.693151,43
1927,9,17,1927.712329,51
1927,9,24,1927.731507,31
1927,10,1,1927.750685,43
1927,10,8,1927.769863,103
1927,10,15,1927.789041,91
1927,10,22,1927.808219,136
1927,10,29,1927.827397,198
1927,11,5,1927.846575,227
1927,11,12,1927.865753,215
1927,11,19,1927.884932,315
1927,11,26,1927.90411,323
1927,12,3,1927.923288,314
1927,12,10,1927.942466,302
1927,12,17,1927.961644,283
1927,12,24,1927.980822,232
1927,12,31,1928,175
1928,1,7,1928.019178,258
1928,1,14,1928.038356,252
1928,1,21,1928.057534,263
1928,1,28,1928.076712,368
1928,2,4,1928.09589,222
1928,2,11,1928.115068,197
1928,2,18,1928.134247,175
1928,2,25,1928.153425,345
1928,3,3,1928.172603,278
1928,3,10,1928.191781,174
1928,3,17,1928.210959,195
1928,3,24,1928.230137,244
1928,3,31,1928.249315,135
1928,4,7,1928.268493,164
1928,4,14,1928.287671,97
1928,4,21,1928.306849,150
1928,4,28,1928.326027,130
1928,5,5,1928.345205,99
1928,5,12,1928.364384,135
1928,5,19,1928.383562,108
1928,5,26,1928.40274,205
1928,6,2,1928.421918,149
1928,6,9,1928.441096,249
1928,6,16,1928.460274,161
1928,6,23,1928.479452,279
1928,6,30,1928.49863,205
1928,7,7,1928.517808,125
1928,7,14,1928.536986,143
1928,7,21,1928.556164,56
1928,7,28,1928.575342,74
1928,8,4,1928.594521,50
1928,8,11,1928.613699,25
1928,8,18,1928.632877,52
1928,8,25,1928.652055,15
1928,9,1,1928.671233,23
1928,9,8,1928.690411,14
1928,9,15,1928.709589,19
1928,9,22,1928.728767,21
1928,9,29,1928.747945,51
1928,10,6,1928.767123,58
1928,10,13,1928.786301,100
1928,10,20,1928.805479,113
1928,10,27,1928.824658,140
1928,11,3,1928.843836,209
1928,11,10,1928.863014,171
1928,11,17,1928.882192,235
1928,11,24,1928.90137,195
1928,12,1,1928.920548,573
1928,12,8,1928.939726,362
1928,12,15,1928.958904,289
1928,12,22,1928.978082,170
1928,12,29,1928.99726,98
1929,1,5,1929.013699,168
1929,1,12,1929.032877,237
1929,1,19,1929.052055,210
1929,1,26,1929.071233,158
1929,2,2,1929.090411,131
1929,2,9,1929.109589,162
1929,2,16,1929.128767,133
1929,2,23,1929.147945,137
1929,3,2,1929.167123,110
1929,3,9,1929.186301,161
1929,3,16,1929.205479,175
1929,3,23,1929.224658,219
1929,3,30,1929.243836,110
1929,4,6,1929.263014,125
1929,4,13,1929.282192,151
1929,4,20,1929.30137,145
1929,4,27,1929.320548,172
1929,5,4,1929.339726,142
1929,5,11,1929.358904,124
1929,5,18,1929.378082,196
1929,5,25,1929.39726,114
1929,6,1,1929.416438,161
1929,6,8,1929.435616,261
1929,6,15,1929.454795,245
1929,6,22,1929.473973,456
1929,6,29,1929.493151,243
1929,7,6,1929.512329,220
1929,7,13,1929.531507,101
1929,7,20,1929.550685,118
1929,7,27,1929.569863,108
1929,8,3,1929.589041,90
1929,8,10,1929.608219,42
1929,8,17,1929.627397,31
1929,8,24,1929.646575,38
1929,8,31,1929.665753,27
1929,9,7,1929.684932,39
1929,9,14,1929.70411,61
1929,9,21,1929.723288,58
1929,9,28,1929.742466,38
1929,10,5,1929.761644,44
1929,10,12,1929.780822,123
1929,10,19,1929.8,153
1929,10,26,1929.819178,267
1929,11,2,1929.838356,296
1929,11,9,1929.857534,326
1929,11,16,1929.876712,458
1929,11,23,1929.89589,467
1929,11,30,1929.915068,518
1929,12,7,1929.934247,511
1929,12,14,1929.953425,378
1929,12,21,1929.972603,406
1929,12,28,1929.991781,255
1930,1,4,1930.010959,268
1930,1,11,1930.030137,307
1930,1,18,1930.049315,340
1930,1,25,1930.068493,268
1930,2,1,1930.087671,152
1930,2,8,1930.106849,154
1930,2,15,1930.126027,266
1930,2,22,1930.145205,223
1930,3,1,1930.164384,213
1930,3,8,1930.183562,322
1930,3,15,1930.20274,242
1930,3,22,1930.221918,211
1930,3,29,1930.241096,201
1930,4,5,1930.260274,323
1930,4,12,1930.279452,181
1930,4,19,1930.29863,180
1930,4,26,1930.317808,152
1930,5,3,1930.336986,142
1930,5,10,1930.356164,202
1930,5,17,1930.375342,144
1930,5,24,1930.394521,189
1930,5,31,1930.413699,144
1930,6,7,1930.432877,264
1930,6,14,1930.452055,180
1930,6,21,1930.471233,231
1930,6,28,1930.490411,161
1930,7,5,1930.509589,276
1930,7,12,1930.528767,89
1930,7,19,1930.547945,121
1930,7,26,1930.567123,70
1930,8,2,1930.586301,31
1930,8,9,1930.605479,93
1930,8,16,1930.624658,55
1930,8,23,1930.643836,29
1930,8,30,1930.663014,10
1930,9,6,1930.682192,27
1930,9,13,1930.70137,22
1930,9,20,1930.720548,27
1930,9,27,1930.739726,26
1930,10,4,1930.758904,38
1930,10,11,1930.778082,85
1930,10,18,1930.79726,90
1930,10,25,1930.816438,167
1930,11,1,1930.835616,161
1930,11,8,1930.854795,163
1930,11,15,1930.873973,212
1930,11,22,1930.893151,350
1930,11,29,1930.912329,479
1930,12,6,1930.931507,384
1930,12,13,1930.950685,343
1930,12,20,1930.969863,339
1930,12,27,1930.989041,130
1931,1,3,1931.008219,238
1931,1,10,1931.027397,483
1931,1,17,1931.046575,232
1931,1,24,1931.065753,604
1931,1,31,1931.084932,270
1931,2,7,1931.10411,155
1931,2,14,1931.123288,343
1931,2,21,1931.142466,261
1931,2,28,1931.161644,269
1931,3,7,1931.180822,230
1931,3,14,1931.2,307
1931,3,21,1931.219178,172
1931,3,28,1931.238356,263
1931,4,4,1931.257534,151
1931,4,11,1931.276712,213
1931,4,18,1931.29589,33
1931,4,25,1931.315068,299
1931,5,2,1931.334247,261
1931,5,9,1931.353425,224
1931,5,16,1931.372603,146
1931,5,23,1931.391781,249
1931,5,30,1931.410959,201
1931,6,6,1931.430137,208
1931,6,13,1931.449315,284
1931,6,20,1931.468493,158
1931,6,27,1931.487671,162
1931,7,4,1931.506849,122
1931,7,11,1931.526027,84
1931,7,18,1931.545205,85
1931,7,25,1931.564384,37
1931,8,1,1931.583562,56
1931,8,8,1931.60274,59
1931,8,15,1931.621918,30
1931,8,22,1931.641096,15
1931,8,29,1931.660274,13
1931,9,5,1931.679452,13
1931,9,12,1931.69863,33
1931,9,19,1931.717808,38
1931,9,26,1931.736986,42
1931,10,3,1931.756164,33
1931,10,10,1931.775342,77
1931,10,17,1931.794521,58
1931,10,24,1931.813699,72
1931,10,31,1931.832877,84
1931,11,7,1931.852055,108
1931,11,14,1931.871233,114
1931,11,21,1931.890411,282
1931,11,28,1931.909589,204
1931,12,5,1931.928767,313
1931,12,12,1931.947945,170
1931,12,19,1931.967123,235
1931,12,26,1931.986301,180
1932,1,2,1932.005479,199
1932,1,9,1932.024658,245
1932,1,16,1932.043836,309
1932,1,23,1932.063014,245
1932,1,30,1932.082192,196
1932,2,6,1932.10137,231
1932,2,13,1932.120548,257
1932,2,20,1932.139726,201
1932,2,27,1932.158904,205
1932,3,5,1932.178082,275
1932,3,12,1932.19726,241
1932,3,19,1932.216438,166
1932,3,26,1932.235616,112
1932,4,2,1932.254795,96
1932,4,9,1932.273973,181
1932,4,16,1932.293151,93
1932,4,23,1932.312329,107
1932,4,30,1932.331507,127
1932,5,7,1932.350685,126
1932,5,14,1932.369863,152
1932,5,21,1932.389041,165
1932,5,28,1932.408219,170
1932,6,4,1932.427397,260
1932,6,11,1932.446575,218
1932,6,18,1932.465753,293
1932,6,25,1932.484932,199
1932,7,2,1932.50411,183
1932,7,9,1932.523288,69
1932,7,16,1932.542466,100
1932,7,23,1932.561644,83
1932,7,30,1932.580822,45
1932,8,6,1932.6,29
1932,8,13,1932.619178,30
1932,8,20,1932.638356,52
1932,8,27,1932.657534,58
1932,9,3,1932.676712,30
1932,9,10,1932.69589,36
1932,9,17,1932.715068,10
1932,9,24,1932.734247,26
1932,10,1,1932.753425,76
1932,10,8,1932.772603,72
1932,10,15,1932.791781,118
1932,10,22,1932.810959,198
1932,10,29,1932.830137,238
1932,11,5,1932.849315,251
1932,11,12,1932.868493,272
1932,11,19,1932.887671,328
1932,11,26,1932.906849,289
1932,12,3,1932.926027,331
1932,12,10,1932.945205,370
1932,12,17,1932.964384,334
1932,12,24,1932.983562,261
1932,12,31,1933.00274,210
1933,1,7,1933.019178,248
1933,1,14,1933.038356,434
1933,1,21,1933.057534,320
1933,1,28,1933.076712,282
1933,2,4,1933.09589,239
1933,2,11,1933.115068,274
1933,2,18,1933.134247,350
1933,2,25,1933.153425,395
1933,3,4,1933.172603,280
1933,3,11,1933.191781,335
1933,3,18,1933.210959,222
1933,3,25,1933.230137,389
1933,4,1,1933.249315,273
1933,4,8,1933.268493,237
1933,4,15,1933.287671,287
1933,4,22,1933.306849,190
1933,4,29,1933.326027,309
1933,5,6,1933.345205,196
1933,5,13,1933.364384,237
1933,5,20,1933.383562,183
1933,5,27,1933.40274,241
1933,6,3,1933.421918,255
1933,6,10,1933.441096,290
1933,6,17,1933.460274,249
1933,6,24,1933.479452,298
1933,7,1,1933.49863,243
1933,7,8,1933.517808,192
1933,7,15,1933.536986,121
1933,7,22,1933.556164,93
1933,7,29,1933.575342,79
1933,8,5,1933.594521,52
1933,8,12,1933.613699,28
1933,8,19,1933.632877,26
1933,8,26,1933.652055,27
1933,9,2,1933.671233,22
1933,9,9,1933.690411,36
1933,9,16,1933.709589,27
1933,9,23,1933.728767,29
1933,9,30,1933.747945,51
1933,10,7,1933.767123,57
1933,10,14,1933.786301,46
1933,10,21,1933.805479,97
1933,10,28,1933.824658,109
1933,11,4,1933.843836,143
1933,11,11,1933.863014,180
1933,11,18,1933.882192,320
1933,11,25,1933.90137,265
1933,12,2,1933.920548,285
1933,12,9,1933.939726,270
1933,12,16,1933.958904,221
1933,12,23,1933.978082,174
1933,12,30,1933.99726,209
1934,1,6,1934.016438,254
1934,1,13,1934.035616,315
1934,1,20,1934.054795,294
1934,1,27,1934.073973,321
1934,2,3,1934.093151,268
1934,2,10,1934.112329,220
1934,2,17,1934.131507,216
1934,2,24,1934.150685,228
1934,3,3,1934.169863,217
1934,3,10,1934.189041,159
1934,3,17,1934.208219,291
1934,3,24,1934.227397,261
1934,3,31,1934.246575,155
1934,4,7,1934.265753,124
1934,4,14,1934.284932,233
1934,4,21,1934.30411,224
1934,4,28,1934.323288,126
1934,5,5,1934.342466,165
1934,5,12,1934.361644,156
1934,5,19,1934.380822,176
1934,5,26,1934.4,148
1934,6,2,1934.419178,147
1934,6,9,1934.438356,316
1934,6,16,1934.457534,253
1934,6,23,1934.476712,216
1934,6,30,1934.49589,261
1934,7,7,1934.515068,167
1934,7,14,1934.534247,163
1934,7,21,1934.553425,118
1934,7,28,1934.572603,90
1934,8,4,1934.591781,75
1934,8,11,1934.610959,46
1934,8,18,1934.630137,28
1934,8,25,1934.649315,28
1934,9,1,1934.668493,20
1934,9,8,1934.687671,32
1934,9,15,1934.706849,60
1934,9,22,1934.726027,60
1934,9,29,1934.745205,149
1934,10,6,1934.764384,102
1934,10,13,1934.783562,128
1934,10,20,1934.80274,159
1934,10,27,1934.821918,181
1934,11,3,1934.841096,345
1934,11,10,1934.860274,174
1934,11,17,1934.879452,479
1934,11,24,1934.89863,478
1934,12,1,1934.917808,438
1934,12,8,1934.936986,480
1934,12,15,1934.956164,475
1934,12,22,1934.975342,287
1934,12,29,1934.994521,323
1935,1,5,1935.013699,171
1935,1,12,1935.032877,426
1935,1,19,1935.052055,332
1935,1,26,1935.071233,303
1935,2,2,1935.090411,405
1935,2,9,1935.109589,339
1935,2,16,1935.128767,430
1935,2,23,1935.147945,264
1935,3,2,1935.167123,254
1935,3,9,1935.186301,263
1935,3,16,1935.205479,239
1935,3,23,1935.224658,211
1935,3,30,1935.243836,253
1935,4,6,1935.263014,183
1935,4,13,1935.282192,196
1935,4,20,1935.30137,211
1935,4,27,1935.320548,166
1935,5,4,1935.339726,158
1935,5,11,1935.358904,224
1935,5,18,1935.378082,193
1935,5,25,1935.39726,216
1935,6,1,1935.416438,352
1935,6,8,1935.435616,249
1935,6,15,1935.454795,276
1935,6,22,1935.473973,334
1935,6,29,1935.493151,259
1935,7,6,1935.512329,265
1935,7,13,1935.531507,126
1935,7,20,1935.550685,243
1935,7,27,1935.569863,230
1935,8,3,1935.589041,99
1935,8,10,1935.608219,33
1935,8,17,1935.627397,32
1935,8,24,1935.646575,33
1935,8,31,1935.665753,36
1935,9,7,1935.684932,8
1935,9,14,1935.70411,29
1935,9,21,1935.723288,45
1935,9,28,1935.742466,54
1935,10,5,1935.761644,104
1935,10,12,1935.780822,176
1935,10,19,1935.8,201
1935,10,26,1935.819178,367
1935,11,2,1935.838356,434
1935,11,9,1935.857534,478
1935,11,16,1935.876712,533
1935,11,23,1935.89589,550
1935,11,30,1935.915068,470
1935,12,7,1935.934247,544
1935,12,14,1935.953425,506
1935,12,21,1935.972603,389
1935,12,28,1935.991781,224
1936,1,4,1936.010959,325
1936,1,11,1936.030137,428
1936,1,18,1936.049315,551
1936,1,25,1936.068493,384
1936,2,1,1936.087671,257
1936,2,8,1936.106849,217
1936,2,15,1936.126027,337
1936,2,22,1936.145205,210
1936,2,29,1936.164384,183
1936,3,7,1936.183562,360
1936,3,14,1936.20274,214
1936,3,21,1936.221918,246
1936,3,28,1936.241096,218
1936,4,4,1936.260274,190
1936,4,11,1936.279452,192
1936,4,18,1936.29863,128
1936,4,25,1936.317808,291
1936,5,2,1936.336986,145
1936,5,9,1936.356164,136
1936,5,16,1936.375342,198
1936,5,23,1936.394521,174
1936,5,30,1936.413699,250
1936,6,6,1936.432877,172
1936,6,13,1936.452055,227
1936,6,20,1936.471233,194
1936,6,27,1936.490411,148
1936,7,4,1936.509589,189
1936,7,11,1936.528767,72
1936,7,18,1936.547945,120
1936,7,25,1936.567123,91
1936,8,1,1936.586301,33
1936,8,8,1936.605479,52
1936,8,15,1936.624658,31
1936,8,22,1936.643836,40
1936,8,29,1936.663014,35
1936,9,5,1936.682192,33
1936,9,12,1936.70137,41
1936,9,19,1936.720548,71
1936,9,26,1936.739726,121
1936,10,3,1936.758904,75
1936,10,10,1936.778082,124
1936,10,17,1936.79726,194
1936,10,24,1936.816438,229
1936,10,31,1936.835616,220
1936,11,7,1936.854795,303
1936,11,14,1936.873973,353
1936,11,21,1936.893151,397
1936,11,28,1936.912329,428
1936,12,5,1936.931507,494
1936,12,12,1936.950685,543
1936,12,19,1936.969863,341
1936,12,26,1936.989041,296
1937,1,2,1937.005479,309
1937,1,9,1937.024658,553
1937,1,16,1937.043836,519
1937,1,23,1937.063014,458
1937,1,30,1937.082192,368
1937,2,6,1937.10137,376
1937,2,13,1937.120548,441
1937,2,20,1937.139726,337
1937,2,27,1937.158904,413
1937,3,6,1937.178082,327
1937,3,13,1937.19726,264
1937,3,20,1937.216438,291
1937,3,27,1937.235616,238
1937,4,3,1937.254795,281
1937,4,10,1937.273973,357
1937,4,17,1937.293151,351
1937,4,24,1937.312329,305
1937,5,1,1937.331507,296
1937,5,8,1937.350685,324
1937,5,15,1937.369863,340
1937,5,22,1937.389041,256
1937,5,29,1937.408219,301
1937,6,5,1937.427397,302
1937,6,12,1937.446575,337
1937,6,19,1937.465753,248
1937,6,26,1937.484932,275
1937,7,3,1937.50411,187
1937,7,10,1937.523288,111
1937,7,17,1937.542466,95
1937,7,24,1937.561644,59
1937,7,31,1937.580822,33
1937,8,7,1937.6,53
1937,8,14,1937.619178,29
1937,8,21,1937.638356,44
1937,8,28,1937.657534,25
1937,9,4,1937.676712,19
1937,9,11,1937.69589,32
1937,9,18,1937.715068,15
1937,9,25,1937.734247,27
1937,10,2,1937.753425,49
1937,10,9,1937.772603,52
1937,10,16,1937.791781,63
1937,10,23,1937.810959,114
1937,10,30,1937.830137,135
1937,11,6,1937.849315,131
1937,11,13,1937.868493,180
1937,11,20,1937.887671,187
1937,11,27,1937.906849,231
1937,12,4,1937.926027,302
1937,12,11,1937.945205,321
1937,12,18,1937.964384,226
1937,12,25,1937.983562,208
1938,1,1,1938.00274,196
1938,1,8,1938.021918,372
1938,1,15,1938.041096,312
1938,1,22,1938.060274,377
1938,1,29,1938.079452,324
1938,2,5,1938.09863,281
1938,2,12,1938.117808,228
1938,2,19,1938.136986,286
1938,2,26,1938.156164,291
1938,3,5,1938.175342,238
1938,3,12,1938.194521,305
1938,3,19,1938.213699,253
1938,3,26,1938.232877,209
1938,4,2,1938.252055,281
1938,4,9,1938.271233,305
1938,4,16,1938.290411,190
1938,4,23,1938.309589,175
1938,4,30,1938.328767,260
1938,5,7,1938.347945,206
1938,5,14,1938.367123,233
1938,5,21,1938.386301,202
1938,5,28,1938.405479,225
1938,6,4,1938.424658,345
1938,6,11,1938.443836,293
1938,6,18,1938.463014,340
1938,6,25,1938.482192,289
1938,7,2,1938.50137,269
1938,7,9,1938.520548,183
1938,7,16,1938.539726,138
1938,7,23,1938.558904,91
1938,7,30,1938.578082,62
1938,8,6,1938.59726,79
1938,8,13,1938.616438,33
1938,8,20,1938.635616,35
1938,8,27,1938.654795,12
1938,9,3,1938.673973,10
1938,9,10,1938.693151,13
1938,9,17,1938.712329,19
1938,9,24,1938.731507,59
1938,10,1,1938.750685,54
1938,10,8,1938.769863,37
1938,10,15,1938.789041,114
1938,10,22,1938.808219,153
1938,10,29,1938.827397,131
1938,11,5,1938.846575,199
1938,11,12,1938.865753,205
1938,11,19,1938.884932,274
1938,11,26,1938.90411,279
1938,12,3,1938.923288,220
1938,12,10,1938.942466,380
1938,12,17,1938.961644,312
1938,12,24,1938.980822,244
1938,12,31,1939,260
1939,1,7,1939.019178,452
1939,1,14,1939.038356,490
1939,1,21,1939.057534,511
1939,1,28,1939.076712,384
1939,2,4,1939.09589,355
1939,2,11,1939.115068,363
1939,2,18,1939.134247,354
1939,2,25,1939.153425,308
1939,3,4,1939.172603,271
1939,3,11,1939.191781,239
1939,3,18,1939.210959,166
1939,3,25,1939.230137,236
1939,4,1,1939.249315,139
1939,4,8,1939.268493,162
1939,4,15,1939.287671,108
1939,4,22,1939.306849,134
1939,4,29,1939.326027,167
1939,5,6,1939.345205,104
1939,5,13,1939.364384,146
1939,5,20,1939.383562,115
1939,5,27,1939.40274,112
1939,6,3,1939.421918,166
1939,6,10,1939.441096,274
1939,6,17,1939.460274,215
1939,6,24,1939.479452,197
1939,7,1,1939.49863,145
1939,7,8,1939.517808,269
1939,7,15,1939.536986,98
1939,7,22,1939.556164,102
1939,7,29,1939.575342,77
1939,8,5,1939.594521,117
1939,8,12,1939.613699,41
1939,8,19,1939.632877,52
1939,8,26,1939.652055,30
1939,9,2,1939.671233,20
1939,9,9,1939.690411,35
1939,9,16,1939.709589,32
1939,9,23,1939.728767,27
1939,9,30,1939.747945,59
1939,10,7,1939.767123,84
1939,10,14,1939.786301,136
1939,10,21,1939.805479,182
1939,10,28,1939.824658,146
1939,11,4,1939.843836,205
1939,11,11,1939.863014,281
1939,11,18,1939.882192,330
1939,11,25,1939.90137,380
1939,12,2,1939.920548,457
1939,12,9,1939.939726,501
1939,12,16,1939.958904,529
1939,12,23,1939.978082,270
1939,12,30,1939.99726,358
1940,1,6,1940.016438,421
1940,1,13,1940.035616,597
1940,1,20,1940.054795,392
1940,1,27,1940.073973,454
1940,2,3,1940.093151,408
1940,2,10,1940.112329,526
1940,2,17,1940.131507,459
1940,2,24,1940.150685,525
1940,3,2,1940.169863,451
1940,3,9,1940.189041,430
1940,3,16,1940.208219,484
1940,3,23,1940.227397,309
1940,3,30,1940.246575,374
1940,4,6,1940.265753,423
1940,4,13,1940.284932,339
1940,4,20,1940.30411,352
1940,4,27,1940.323288,320
1940,5,4,1940.342466,233
1940,5,11,1940.361644,434
1940,5,18,1940.380822,332
1940,5,25,1940.4,300
1940,6,1,1940.419178,432
1940,6,8,1940.438356,439
1940,6,15,1940.457534,463
1940,6,22,1940.476712,402
1940,6,29,1940.49589,204
1940,7,6,1940.515068,301
1940,7,13,1940.534247,204
1940,7,20,1940.553425,156
1940,7,27,1940.572603,151
1940,8,3,1940.591781,160
1940,8,10,1940.610959,102
1940,8,17,1940.630137,77
1940,8,24,1940.649315,59
1940,8,31,1940.668493,25
1940,9,7,1940.687671,38
1940,9,14,1940.706849,43
1940,9,21,1940.726027,41
1940,9,28,1940.745205,100
1940,10,5,1940.764384,97
1940,10,12,1940.783562,91
1940,10,19,1940.80274,163
1940,10,26,1940.821918,213
1940,11,2,1940.841096,251
1940,11,9,1940.860274,311
1940,11,16,1940.879452,248
1940,11,23,1940.89863,456
1940,11,30,1940.917808,415
1940,12,7,1940.936986,534
1940,12,14,1940.956164,484
1940,12,21,1940.975342,398
1940,12,28,1940.994521,372
1941,1,4,1941.010959,311
1941,1,11,1941.030137,454
1941,1,18,1941.049315,501
1941,1,25,1941.068493,343
1941,2,1,1941.087671,334
1941,2,8,1941.106849,307
1941,2,15,1941.126027,400
1941,2,22,1941.145205,210
1941,3,1,1941.164384,413
